Date Confirmed Deaths Recovered Active
2020-06-18 27536 550 7660 19326
2020-06-19 27882 552 7962 19368
2020-06-20 28428 573 8292 19563
2020-06-21 28837 585 8764 19488
2020-06-22 29147 597 8841 19709
2020-06-23 29471 617 9260 19594
2020-06-24 29705 638 9869 19198
2020-06-25 30165 674 10174 19317
2020-06-26 30441 682 10306 19453
2020-06-27 30606 716 10674 19216
2020-06-28 30957 728 12604 17625
2020-06-29 31228 740 13934 16554
2020-06-30 31507 752 14131 16624
2020-07-01 31826 780 15651 15395
2020-07-02 32012 809 16041 15162
2020-07-03 32314 821 17331 14162
2020-07-04 32662 828 19164 12670
2020-07-05 32941 866 19366 12709
2020-07-06 33180 900 20103 12177
2020-07-07 33374 922 20179 12273
2020-07-08 33584 939 20700 11945
2020-07-09 33898 959 20847 12092
2020-07-10 34184 973 20882 12329
2020-07-11 34356 996 21135 12225
2020-07-12 34441 1012 21216 12213
2020-07-13 34595 1040 21254 12301
2020-07-14 34730 1064 21454 12212
2020-07-15 34984 1096 22456 11432
2020-07-16 35060 1117 22824 11119
2020-07-17 35219 1149 23151 10919
2020-07-18 35279 1166 23273 10840
2020-07-19 35453 1183 23634 10636
2020-07-20 35493 1185 23741 10567
2020-07-21 35605 1188 23741 10676
2020-07-22 35717 1192 23924 10601
2020-07-23 35918 1213 24550 10155
2020-07-24 35978 1227 24602 10149
2020-07-25 36026 1249 24793 9984
2020-07-26 36147 1261 25180 9706
2020-07-27 36253 1271 25198 9784
2020-07-28 36358 1272 25358 9728
2020-07-29 36463 1273 25389 9801
2020-07-30 36532 1283 25471 9778
2020-07-31 36665 1284 25509 9872
2020-08-01 36700 1285 25509 9906
2020-08-02 36701 1286 25510 9905
2020-08-03 36737 1290 25669 9778
2020-08-04 36773 1290 25669 9814
2020-08-05 36820 1296 25742 9782
2020-08-06 36928 1301 25840 9787
2020-08-07 37006 1310 25903 9793
2020-08-08 37046 1315 25960 9771
2020-08-09 37083 1321 25960 9802
2020-08-10 37153 1329 26228 9596
2020-08-11 37260 1346 26415 9499
2020-08-12 37336 1356 26694 9286
2020-08-13 37422 1365 26714 9343
2020-08-14 37497 1370 26714 9413
2020-08-15 37542 1371 27166 9005
2020-08-16 37590 1376 27166 9048
2020-08-17 37667 1378 27166 9123
2020-08-18 37710 1382 27166 9162
2020-08-19 37750 1384 27166 9200
2020-08-20 37852 1386 27681 8785
2020-08-21 37885 1386 28016 8483
2020-08-22 37944 1386 28016 8542
2020-08-23 37990 1388 28180 8422
2020-08-24 38045 1390 28360 8295
2020-08-25 38061 1398 28440 8223
2020-08-26 38103 1402 29042 7659
2020-08-27 38119 1402 29046 7671
2020-08-28 38130 1403 29059 7668
2020-08-29 38133 1403 29063 7667
2020-08-30 38155 1403 29089 7663
2020-08-31 38159 1403 29089 7667
2020-09-01 38193 1407 29231 7555
2020-09-02 38243 1410 29315 7518
2020-09-03 38288 1410 29390 7488
2020-09-04 38304 1410 29713 7181
2020-09-05 38324 1410 30082 6832
2020-09-06 38398 1413 30537 6448
2020-09-07 38494 1416 30557 6521
2020-09-08 38520 1419 30715 6386
2020-09-09 38544 1421 31048 6075
2020-09-10 38572 1421 31129 6022
2020-09-11 38606 1421 31154 6031
2020-09-12 38641 1421 31234 5986
2020-09-13 38716 1421 31638 5657
2020-09-14 38772 1427 32073 5272
2020-09-15 38815 1428 32098 5289
2020-09-16 38855 1438 32503 4914
2020-09-17 38872 1438 32505 4929
2020-09-18 38897 1439 32576 4882
2020-09-19 38919 1439 32576 4904
2020-09-20 39044 1443 32576 5025
2020-09-21 39074 1446 32576 5052
2020-09-22 39096 1447 32576 5073
2020-09-23 39145 1448 32610 5087
2020-09-24 39170 1453 32619 5098
2020-09-25 39186 1453 32619 5114
2020-09-26 39192 1455 32635 5102
2020-09-27 39227 1455 32642 5130
2020-09-28 39239 1458 32642 5139
2020-09-29 39254 1460 32746 5048
2020-09-30 39268 1460 32789 5019
2020-10-01 39285 1460 32842 4983
2020-10-02 39290 1460 32842 4988
2020-10-03 39297 1464 32842 4991
2020-10-04 39341 1464 32852 5025
2020-10-05 39422 1468 32879 5075
2020-10-06 39486 1469 32977 5040
2020-10-07 39548 1471 33045 5032
2020-10-08 39616 1472 33058 5086
2020-10-09 39693 1474 33058 5161
2020-10-10 39703 1475 33064 5164
2020-10-11 39799 1479 33114 5206
2020-10-12 39870 1481 33118 5271
2020-10-13 39928 1482 33308 5138
2020-10-14 39994 1483 33354 5157
2020-10-15 40026 1483 33447 5096
2020-10-16 40088 1487 33516 5085
2020-10-17 40141 1490 33561 5090
2020-10-18 40200 1494 33614 5092
2020-10-19 40287 1499 33760 5028
2020-10-20 40369 1501 33790 5078
2020-10-21 40510 1503 33824 5183
2020-10-22 40626 1507 33831 5288
2020-10-23 40687 1509 34010 5168
2020-10-24 40768 1513 34023 5232
2020-10-25 40833 1516 34129 5188
2020-10-26 40937 1520 34150 5267
2020-10-27 41032 1525 34217 5290
2020-10-28 41145 1531 34237 5377
